open_time,close_time,open,high,low,close,volume,trades
1754092800000,1754096399999,113218.0,113779.0,113139.0,113747.0,766.60022,13438
1754096400000,1754099999999,113746.0,113864.0,113357.0,113603.0,969.34398,9808
1754100000000,1754103599999,113602.0,113700.0,113467.0,113645.0,422.45232,7602
1754103600000,1754107199999,113644.0,113864.0,113644.0,113863.0,519.36093,6928
1754107200000,1754110799999,113863.0,114008.0,113784.0,113969.0,502.11679,5197
1754110800000,1754114399999,113969.0,114011.0,113803.0,113935.0,605.30871,5360
1754114400000,1754117999999,113935.0,113941.0,113412.0,113658.0,766.64635,8926
1754118000000,1754121599999,113658.0,113960.0,113503.0,113912.0,433.30924,7032
1754121600000,1754125199999,113912.0,113989.0,113631.0,113652.0,644.60980,7604
1754125200000,1754128799999,113642.0,113787.0,113497.0,113642.0,276.17580,4947
1754128800000,1754132399999,113642.0,113661.0,113379.0,113508.0,451.74175,6487
1754132400000,1754135999999,113509.0,113897.0,113411.0,113761.0,1230.00129,7494
1754136000000,1754139599999,113761.0,113761.0,113550.0,113618.0,421.77170,5754
1754139600000,1754143199999,113618.0,113618.0,113200.0,113431.0,401.37514,8849
1754143200000,1754146799999,113431.0,113513.0,112910.0,113088.0,879.24537,11932
1754146800000,1754150399999,113088.0,113388.0,112794.0,112794.0,991.82398,11967
1754150400000,1754153999999,112795.0,113230.0,112637.0,113147.0,2293.18582,16378
1754154000000,1754157599999,113148.0,113363.0,112528.0,112656.0,1574.50789,14150
1754157600000,1754161199999,112657.0,112850.0,112000.0,112258.0,3980.76393,33543
1754161200000,1754164799999,112258.0,112888.0,111919.0,112165.0,2266.15069,24451
1754164800000,1754168399999,112165.0,112747.0,111980.0,112746.0,1600.81358,19840
1754168400000,1754171999999,112747.0,113003.0,112496.0,112821.0,732.93569,10590
1754172000000,1754175599999,112821.0,112967.0,112498.0,112825.0,390.15459,7568
1754175600000,1754179199999,112824.0,112845.0,112230.0,112502.0,1111.01233,13945
