open_time,close_time,open,high,low,close,volume,trades
1742601600000,1742687999999,1996.5,2003.0,1974.0,1979.6,29643.5390,23019
1742688000000,1742774399999,1979.6,2020.0,1975.5,2005.4,61624.5219,52791
1742774400000,1742860799999,2005.5,2102.0,1976.3,2080.1,98853.2596,74635
1742860800000,1742947199999,2080.0,2097.0,2036.7,2065.4,73965.2610,52830
1742947200000,1743033599999,2065.3,2077.6,1980.4,2008.3,86348.3358,66928
1743033600000,1743119999999,2008.4,2036.4,1986.3,2002.7,54169.5255,46190
1743120000000,1743206399999,2002.7,2014.7,1861.1,1895.4,120551.8737,81374
1743206400000,1743292799999,1895.8,1912.8,1797.4,1826.9,93615.5152,51868
1743292800000,1743379199999,1826.8,1847.7,1768.5,1806.1,74812.4069,47466
1743379200000,1743465599999,1807.1,1853.6,1775.8,1821.2,117514.8354,76979
1743465600000,1743551999999,1821.4,1927.2,1816.9,1904.2,83232.3762,58815
1743552000000,1743638399999,1904.3,1953.8,1780.5,1794.0,137360.1392,87233
1743638400000,1743724799999,1794.0,1844.2,1750.2,1815.7,114536.4529,76520
1743724800000,1743811199999,1816.1,1834.4,1757.7,1816.1,136959.0933,89217
1743811200000,1743897599999,1815.7,1826.3,1766.2,1805.2,45804.7389,37430
1743897600000,1743983999999,1805.3,1816.2,1536.8,1578.7,215795.6846,121655
1743984000000,1744070399999,1579.4,1636.1,1415.3,1551.7,398691.4579,226527
1744070400000,1744156799999,1552.1,1618.2,1446.4,1472.0,234692.8927,131268
1744156800000,1744243199999,1472.1,1687.6,1382.8,1668.4,426045.5359,224980
1744243200000,1744329599999,1668.4,1668.7,1472.3,1521.4,213398.7053,127662
1744329600000,1744415999999,1521.3,1589.7,1503.9,1565.9,132049.7877,68831
1744416000000,1744502399999,1565.8,1668.0,1545.5,1643.6,168644.0641,119503
1744502400000,1744588799999,1643.6,1649.1,1559.6,1597.0,156879.0259,106644
1744588800000,1744675199999,1597.0,1690.5,1594.8,1623.1,134097.7729,67825
1744675200000,1744761599999,1623.2,1659.9,1582.2,1587.7,103060.5976,50553
1744761600000,1744847999999,1587.7,1611.1,1537.9,1576.4,146883.7606,74529
1744848000000,1744934399999,1576.2,1615.6,1562.5,1582.6,84656.5013,45138
1744934400000,1745020799999,1582.6,1599.7,1572.5,1588.1,41824.2666,24010
1745020800000,1745107199999,1587.5,1627.9,1584.0,1612.0,51946.5278,26681
1745107200000,1745193599999,1611.9,1618.0,1564.8,1586.5,56878.6054,31478
1745193600000,1745279999999,1586.4,1657.7,1564.0,1579.1,152957.0750,88739
1745280000000,1745366399999,1579.1,1780.0,1540.0,1755.1,248695.6297,154792
1745366400000,1745452799999,1755.0,1834.5,1744.5,1794.0,211506.1323,121815
1745452800000,1745539199999,1794.1,1801.5,1722.6,1768.8,128666.3231,73697
1745539200000,1745625599999,1768.9,1826.0,1738.0,1783.2,123390.7678,58988
1745625600000,1745711999999,1783.5,1838.2,1778.2,1819.9,70783.2777,37646
1745712000000,1745798399999,1819.9,1856.1,1782.1,1790.0,74008.1610,47087
1745798400000,1745884799999,1789.9,1826.3,1743.8,1798.6,136519.8301,74451
1745884800000,1745971199999,1798.8,1841.5,1779.7,1796.8,121847.9531,69541
1745971200000,1746057599999,1796.9,1815.5,1731.9,1794.0,103836.9384,64363
1746057600000,1746143999999,1793.6,1872.4,1792.5,1837.5,113726.3973,60901
1746144000000,1746230399999,1837.6,1868.0,1812.5,1841.2,82749.1461,48924
1746230400000,1746316799999,1841.3,1848.2,1809.3,1832.6,44098.0967,31322
1746316800000,1746403199999,1832.7,1849.3,1802.2,1808.3,68311.3787,40117
1746403200000,1746489599999,1808.0,1832.8,1781.3,1819.0,86848.6189,39478
1746489600000,1746575999999,1819.0,1820.1,1751.6,1816.6,105529.7079,64983
