open_time,close_time,open,high,low,close,volume,trades
1742639400000,1742641199999,84414.0,84415.0,84413.0,84415.0,0.05047,22
1742641200000,1742642999999,84415.0,84425.0,84285.0,84329.0,1.34020,186
1742643000000,1742644799999,84328.0,84328.0,84203.0,84235.0,0.45885,73
1742644800000,1742646599999,84236.0,84288.0,84205.0,84220.0,0.13256,71
1742646600000,1742648399999,84205.0,84225.0,84193.0,84225.0,0.06322,36
1742648400000,1742650199999,84221.0,84234.0,84085.0,84085.0,0.05458,32
1742650200000,1742651999999,84084.0,84163.0,84055.0,84163.0,0.02590,23
1742652000000,1742653799999,84165.0,84177.0,84113.0,84113.0,0.08400,37
1742653800000,1742655599999,84112.0,84112.0,83995.0,84008.0,0.18631,120
1742655600000,1742657399999,84004.0,84042.0,83976.0,83991.0,8.91988,510
1742657400000,1742659199999,83992.0,84112.0,83964.0,84103.0,3.36700,175
1742659200000,1742660999999,84080.0,84130.0,84034.0,84112.0,5.14257,197
1742661000000,1742662799999,84141.0,84143.0,84079.0,84138.0,6.83418,373
1742662800000,1742664599999,84134.0,84189.0,84108.0,84167.0,4.92747,204
1742664600000,1742666399999,84141.0,84262.0,84140.0,84231.0,3.00636,156
1742666400000,1742668199999,84241.0,84312.0,84184.0,84188.0,4.04966,166
1742668200000,1742669999999,84193.0,84322.0,84181.0,84248.0,2.49220,118
1742670000000,1742671799999,84235.0,84235.0,84204.0,84208.0,0.17443,11
1742671800000,1742673599999,84223.0,84268.0,84154.0,84163.0,0.60873,48
1742673600000,1742675399999,84207.0,84207.0,84148.0,84168.0,0.07109,9
1742675400000,1742677199999,84148.0,84148.0,83953.0,83953.0,0.12158,17
1742677200000,1742678999999,83950.0,84072.0,83838.0,84011.0,0.69392,34
1742679000000,1742680799999,84027.0,84038.0,83953.0,83981.0,0.24298,22
1742680800000,1742682599999,83995.0,84063.0,83985.0,84045.0,0.11037,11
1742682600000,1742684399999,84008.0,84008.0,83943.0,83943.0,0.08097,7
1742684400000,1742686199999,83895.0,83918.0,83839.0,83911.0,0.04619,15
1742686200000,1742687999999,83895.0,83895.0,83643.0,83831.0,0.21402,59
1742688000000,1742689799999,83833.0,84008.0,83833.0,84008.0,0.05835,14
1742689800000,1742691599999,83958.0,84035.0,83955.0,83966.0,0.21856,24
1742691600000,1742693399999,83975.0,84127.0,83963.0,84105.0,0.51291,318
1742693400000,1742695199999,84097.0,84111.0,84033.0,84059.0,0.15900,118
1742695200000,1742696999999,84054.0,84097.0,83986.0,84097.0,0.04363,18
1742697000000,1742698799999,84108.0,84253.0,84108.0,84239.0,0.01357,15
1742698800000,1742700599999,84175.0,84183.0,84150.0,84176.0,0.07050,6
1742700600000,1742702399999,84161.0,84200.0,84154.0,84200.0,0.05868,12
1742702400000,1742704199999,84153.0,84153.0,84070.0,84084.0,0.14618,116
1742704200000,1742705999999,84112.0,84112.0,84066.0,84066.0,0.02949,13
1742706000000,1742707799999,84119.0,84133.0,84106.0,84124.0,0.03548,37
1742707800000,1742709599999,84112.0,84236.0,84112.0,84228.0,1.14864,102
1742709600000,1742711399999,84214.0,84223.0,84188.0,84199.0,0.10438,11
1742711400000,1742713199999,84222.0,84266.0,84222.0,84255.0,0.14193,11
1742713200000,1742714999999,84223.0,84235.0,84201.0,84235.0,0.16734,12
1742715000000,1742716799999,84249.0,84289.0,84249.0,84249.0,0.12477,16
1742716800000,1742718599999,84278.0,84297.0,84278.0,84282.0,0.07397,7
1742718600000,1742720399999,84287.0,84323.0,84287.0,84309.0,0.04918,14
1742720400000,1742722199999,84326.0,84344.0,84295.0,84324.0,0.81087,94
1742722200000,1742723999999,84315.0,84335.0,84315.0,84327.0,0.27163,68
1742724000000,1742725799999,84328.0,84342.0,84327.0,84342.0,0.09846,7
1742725800000,1742727599999,84347.0,84488.0,84343.0,84450.0,0.15668,26
1742727600000,1742729399999,84499.0,84966.0,84499.0,84884.0,3.77949,150
1742729400000,1742731199999,84878.0,84878.0,84564.0,84623.0,3.33164,528
1742731200000,1742732999999,84622.0,84703.0,84547.0,84651.0,0.58808,97
1742733000000,1742734799999,84716.0,84766.0,84705.0,84708.0,0.26482,27
1742734800000,1742736599999,84687.0,84928.0,84629.0,84916.0,0.19101,50
1742736600000,1742738399999,84942.0,85040.0,84844.0,85021.0,0.47147,57
1742738400000,1742740199999,85067.0,85152.0,84843.0,84853.0,0.57219,64
1742740200000,1742741999999,84854.0,85041.0,84853.0,84875.0,1.55534,67
1742742000000,1742743799999,84855.0,85133.0,84855.0,85040.0,0.85504,52
1742743800000,1742745599999,85029.0,85207.0,84996.0,85115.0,2.55038,71
1742745600000,1742747399999,85111.0,85300.0,85069.0,85270.0,0.58638,42
1742747400000,1742749199999,85206.0,85336.0,84967.0,85246.0,3.07439,117
1742749200000,1742750999999,85253.0,85374.0,85253.0,85264.0,0.25479,28
1742751000000,1742752799999,85218.0,85218.0,84889.0,84956.0,0.91744,46
1742752800000,1742754599999,84956.0,85000.0,84811.0,84814.0,4.97885,223
1742754600000,1742756399999,84819.0,85039.0,84819.0,84960.0,2.08790,117
1742756400000,1742758199999,84972.0,85080.0,84926.0,84984.0,8.93218,347
1742758200000,1742759999999,84976.0,85032.0,84967.0,84996.0,0.94630,55
1742760000000,1742761799999,85033.0,85200.0,85033.0,85199.0,4.95499,268
1742761800000,1742763599999,85199.0,85249.0,85105.0,85105.0,5.13329,277
1742763600000,1742765399999,85105.0,85105.0,84927.0,84997.0,0.66832,45
1742765400000,1742767199999,85025.0,85142.0,84994.0,85142.0,0.10011,21
1742767200000,1742768999999,85159.0,85668.0,85159.0,85526.0,4.31292,191
1742769000000,1742770799999,85525.0,85594.0,85295.0,85365.0,1.32153,154
1742770800000,1742772599999,85400.0,85748.0,85400.0,85748.0,1.79566,98
1742772600000,1742774399999,85761.0,86098.0,85668.0,86054.0,1.53181,117
1742774400000,1742776199999,86086.0,86399.0,85892.0,86399.0,1.90124,120
1742776200000,1742777999999,86399.0,86583.0,86009.0,86029.0,4.01931,250
1742778000000,1742779799999,86032.0,86046.0,85680.0,85680.0,1.96154,151
1742779800000,1742781599999,85670.0,85753.0,85580.0,85580.0,1.28823,83
1742781600000,1742783399999,85574.0,85766.0,85570.0,85712.0,0.23133,39
1742783400000,1742785199999,85747.0,85971.0,85709.0,85910.0,0.18105,50
1742785200000,1742786999999,85920.0,86514.0,85920.0,86410.0,6.60847,328
1742787000000,1742788799999,86410.0,86572.0,86285.0,86563.0,0.66399,81
1742788800000,1742790599999,86572.0,86903.0,86572.0,86738.0,2.03533,102
1742790600000,1742792399999,86766.0,86934.0,86696.0,86879.0,2.30531,61
1742792400000,1742794199999,86913.0,87052.0,86879.0,86906.0,2.06073,97
1742794200000,1742795999999,86907.0,87026.0,86887.0,86937.0,0.49983,133
1742796000000,1742797799999,86965.0,87330.0,86965.0,87043.0,0.45893,65
1742797800000,1742799599999,87060.0,87198.0,86947.0,87129.0,2.18247,81
1742799600000,1742801399999,87149.0,87184.0,86803.0,86940.0,0.82548,96
1742801400000,1742803199999,86890.0,86992.0,86789.0,86896.0,0.12638,30
1742803200000,1742804999999,86892.0,87415.0,86889.0,87415.0,1.80647,67
1742805000000,1742806799999,87444.0,87504.0,87290.0,87440.0,0.65449,83
1742806800000,1742808599999,87429.0,87507.0,87184.0,87280.0,0.27568,81
1742808600000,1742810399999,87290.0,87372.0,87154.0,87206.0,0.19361,76
1742810400000,1742812199999,87179.0,87433.0,87162.0,87413.0,0.22052,45
1742812200000,1742813999999,87500.0,87855.0,87500.0,87793.0,0.99362,83
1742814000000,1742815799999,87797.0,87832.0,87539.0,87539.0,0.55713,123
1742815800000,1742817599999,87537.0,87750.0,87536.0,87680.0,1.03683,107
1742817600000,1742819399999,87692.0,87692.0,87333.0,87344.0,1.20658,102
1742819400000,1742821199999,87331.0,87444.0,87263.0,87330.0,0.37740,91
1742821200000,1742822999999,87349.0,87349.0,87154.0,87299.0,1.17982,83
1742823000000,1742824799999,87245.0,87714.0,87245.0,87670.0,1.61344,118
1742824800000,1742826599999,87750.0,88754.0,87670.0,88304.0,5.37541,231
1742826600000,1742828399999,88297.0,88309.0,87886.0,87922.0,9.82091,749
1742828400000,1742830199999,87931.0,88357.0,87678.0,88007.0,13.10512,950
1742830200000,1742831999999,88030.0,88357.0,87904.0,88333.0,6.71466,583
1742832000000,1742833799999,88352.0,88508.0,87817.0,87888.0,6.15819,361
1742833800000,1742835599999,87892.0,88123.0,87718.0,88060.0,8.86534,604
1742835600000,1742837399999,88060.0,88439.0,87946.0,88437.0,9.26432,600
1742837400000,1742839199999,88430.0,88472.0,88205.0,88467.0,7.88950,465
1742839200000,1742840999999,88465.0,88483.0,88153.0,88276.0,6.91819,480
1742841000000,1742842799999,88271.0,88540.0,88149.0,88540.0,0.80193,85
1742842800000,1742844599999,88500.0,88500.0,88266.0,88390.0,0.77455,73
1742844600000,1742846399999,88371.0,88371.0,87983.0,88287.0,0.51255,127
1742846400000,1742848199999,88252.0,88508.0,88163.0,88403.0,1.83364,230
1742848200000,1742849999999,88365.0,88381.0,87831.0,87846.0,11.82024,804
1742850000000,1742851799999,87846.0,88292.0,87831.0,88236.0,6.95237,538
1742851800000,1742853599999,88236.0,88294.0,87988.0,88150.0,2.05731,215
1742853600000,1742855399999,88162.0,88207.0,87523.0,87598.0,5.17071,430
1742855400000,1742857199999,87609.0,87697.0,87367.0,87444.0,6.44240,471
1742857200000,1742858999999,87449.0,87530.0,87105.0,87141.0,0.43168,59
1742859000000,1742860799999,87217.0,87497.0,87217.0,87497.0,0.14172,37
1742860800000,1742862599999,87511.0,87625.0,87283.0,87526.0,0.22507,42
1742862600000,1742864399999,87501.0,87673.0,87429.0,87613.0,0.14126,40
1742864400000,1742866199999,87600.0,87607.0,87060.0,87060.0,0.78659,65
1742866200000,1742867999999,87005.0,87251.0,86827.0,87048.0,0.65171,81
1742868000000,1742869799999,87016.0,87062.0,86870.0,87026.0,0.20303,48
1742869800000,1742871599999,86992.0,87039.0,86843.0,86859.0,0.20496,37
1742871600000,1742873399999,86859.0,86961.0,86733.0,86762.0,9.82246,188
1742873400000,1742875199999,86791.0,86848.0,86379.0,86539.0,10.50160,531
1742875200000,1742876999999,86546.0,86653.0,86355.0,86535.0,0.60541,66
1742877000000,1742878799999,86449.0,86539.0,86425.0,86539.0,0.78304,72
1742878800000,1742880599999,86557.0,86682.0,86476.0,86663.0,1.66457,231
1742880600000,1742882399999,86652.0,86819.0,86622.0,86725.0,0.22675,51
1742882400000,1742884199999,86725.0,86853.0,86657.0,86766.0,0.39613,53
1742884200000,1742885999999,86878.0,86917.0,86590.0,86633.0,0.22771,51
1742886000000,1742887799999,86586.0,86852.0,86583.0,86598.0,0.25016,65
1742887800000,1742889599999,86539.0,86539.0,86391.0,86513.0,0.16110,45
1742889600000,1742891399999,86482.0,86709.0,86465.0,86668.0,0.92580,47
1742891400000,1742893199999,86664.0,86765.0,86647.0,86712.0,2.13891,124
1742893200000,1742894999999,86726.0,86924.0,86656.0,86879.0,0.67625,99
1742895000000,1742896799999,86869.0,87331.0,86868.0,87271.0,0.78970,100
1742896800000,1742898599999,87235.0,87288.0,86974.0,87106.0,0.32176,83
