open_time,close_time,open,high,low,close,volume,trades
1742637600000,1742641199999,84352.0,84400.0,84351.0,84385.0,12.59195,321
1742641200000,1742644799999,84385.0,84403.0,84182.0,84208.0,32.90735,2131
1742644800000,1742648399999,84209.0,84275.0,84148.0,84195.0,96.05125,2505
1742648400000,1742651999999,84195.0,84201.0,84017.0,84136.0,63.57612,2481
1742652000000,1742655599999,84136.0,84160.0,83964.0,83968.0,72.72884,2496
1742655600000,1742659199999,83967.0,84100.0,83932.0,84086.0,63.36930,2664
1742659200000,1742662799999,84087.0,84117.0,84030.0,84101.0,44.32448,1916
1742662800000,1742666399999,84102.0,84235.0,84088.0,84219.0,47.24699,1925
1742666400000,1742669999999,84220.0,84304.0,84148.0,84213.0,88.33026,2379
1742670000000,1742673599999,84213.0,84234.0,84135.0,84136.0,62.38016,1607
1742673600000,1742677199999,84136.0,84172.0,83895.0,83895.0,87.43377,2052
1742677200000,1742680799999,83894.0,84051.0,83806.0,83976.0,87.92194,3285
1742680800000,1742684399999,83976.0,84030.0,83916.0,83917.0,35.11837,1939
1742684400000,1742687999999,83917.0,83918.0,83614.0,83804.0,77.35936,3270
1742688000000,1742691599999,83804.0,84010.0,83767.0,83965.0,78.57759,3383
1742691600000,1742695199999,83966.0,84104.0,83937.0,84017.0,44.36786,2115
1742695200000,1742698799999,84017.0,84248.0,83945.0,84196.0,49.88944,2473
1742698800000,1742702399999,84196.0,84201.0,84106.0,84185.0,26.25029,1805
1742702400000,1742705999999,84186.0,84195.0,84018.0,84049.0,57.56416,1458
1742706000000,1742709599999,84054.0,84186.0,84053.0,84174.0,21.21284,1086
1742709600000,1742713199999,84175.0,84235.0,84138.0,84189.0,33.86481,1596
1742713200000,1742716799999,84188.0,84275.0,84161.0,84235.0,34.06982,1023
1742716800000,1742720399999,84235.0,84314.0,84213.0,84313.0,39.87231,1669
1742720400000,1742723999999,84314.0,84315.0,84263.0,84276.0,51.36571,1323
1742724000000,1742727599999,84276.0,84469.0,84275.0,84425.0,64.91475,1709
1742727600000,1742731199999,84425.0,84980.0,84425.0,84643.0,207.54914,6676
1742731200000,1742734799999,84643.0,84781.0,84524.0,84680.0,56.80277,3353
1742734800000,1742738399999,84680.0,85059.0,84596.0,85037.0,137.84961,4439
1742738400000,1742741999999,85037.0,85164.0,84810.0,84866.0,150.76590,5191
1742742000000,1742745599999,84865.0,85220.0,84858.0,85148.0,122.48908,4677
1742745600000,1742749199999,85147.0,85334.0,84901.0,85206.0,183.23303,6241
1742749200000,1742752799999,85206.0,85360.0,84839.0,84959.0,223.59947,6091
1742752800000,1742756399999,84959.0,84988.0,84748.0,84924.0,165.71521,4416
1742756400000,1742759999999,84925.0,85032.0,84857.0,84961.0,89.06485,3101
1742760000000,1742763599999,84961.0,85229.0,84961.0,85051.0,68.55044,2934
1742763600000,1742767199999,85050.0,85138.0,84889.0,85134.0,147.06999,3362
1742767200000,1742770799999,85133.0,85600.0,85128.0,85318.0,354.75613,8279
1742770800000,1742774399999,85319.0,86070.0,85318.0,86036.0,296.60338,8271
1742774400000,1742777999999,86036.0,86593.0,85820.0,85974.0,354.42653,11360
1742778000000,1742781599999,85974.0,85977.0,85474.0,85495.0,240.84396,7835
1742781600000,1742785199999,85495.0,85906.0,85465.0,85851.0,191.36010,4689
1742785200000,1742788799999,85845.0,86542.0,85826.0,86514.0,275.19050,8283
1742788800000,1742792399999,86514.0,86900.0,86514.0,86799.0,211.22017,7319
1742792400000,1742795999999,86799.0,86985.0,86771.0,86857.0,119.93308,5011
1742796000000,1742799599999,86857.0,87256.0,86850.0,87069.0,147.29364,6181
1742799600000,1742803199999,87069.0,87138.0,86700.0,86821.0,93.16376,5905
1742803200000,1742806799999,86821.0,87485.0,86813.0,87370.0,174.94527,7648
1742806800000,1742810399999,87371.0,87477.0,87100.0,87126.0,149.13628,5817
1742810400000,1742813999999,87126.0,87847.0,87099.0,87757.0,253.99046,4927
1742814000000,1742817599999,87757.0,87806.0,87507.0,87653.0,125.55414,3630
1742817600000,1742821199999,87653.0,87668.0,87235.0,87303.0,302.58359,5300
1742821200000,1742824799999,87304.0,87681.0,87149.0,87681.0,623.35641,12331
1742824800000,1742828399999,87680.0,88736.0,87611.0,87937.0,1123.22184,21021
1742828400000,1742831999999,87936.0,88321.0,87680.0,88308.0,633.24689,11727
1742832000000,1742835599999,88308.0,88458.0,87658.0,88030.0,294.57936,9971
1742835600000,1742839199999,88030.0,88433.0,87910.0,88412.0,326.41712,6846
1742839200000,1742842799999,88412.0,88497.0,88089.0,88409.0,376.27039,6003
1742842800000,1742846399999,88410.0,88440.0,87921.0,88200.0,575.52850,6111
1742846400000,1742849999999,88201.0,88425.0,87775.0,87788.0,627.44772,6459
1742850000000,1742853599999,87787.0,88232.0,87775.0,88069.0,142.87780,4724
1742853600000,1742857199999,88069.0,88125.0,87276.0,87409.0,352.94163,6661
1742857200000,1742860799999,87409.0,87491.0,87021.0,87472.0,294.36456,5711
1742860800000,1742864399999,87472.0,87642.0,87229.0,87568.0,180.07136,5243
1742864400000,1742867999999,87569.0,87569.0,86755.0,87042.0,272.10645,6822
1742868000000,1742871599999,87043.0,87049.0,86770.0,86809.0,171.47189,4952
1742871600000,1742875199999,86808.0,86947.0,86295.0,86478.0,190.29598,7228
1742875200000,1742878799999,86473.0,86608.0,86280.0,86508.0,152.28406,4982
1742878800000,1742882399999,86507.0,86740.0,86362.0,86621.0,80.64667,4280
1742882400000,1742885999999,86621.0,86834.0,86486.0,86486.0,69.03739,5304
1742886000000,1742889599999,86500.0,86776.0,86300.0,86404.0,86.96373,4974
1742889600000,1742893199999,86404.0,86725.0,86366.0,86676.0,47.46794,4020
1742893200000,1742896799999,86678.0,87299.0,86606.0,87197.0,257.54091,5891
1742896800000,1742900399999,87195.0,87248.0,86913.0,87097.0,127.41774,3838
1742900400000,1742903999999,87097.0,87466.0,87013.0,87348.0,155.71442,4986
1742904000000,1742907599999,87349.0,87395.0,86892.0,87043.0,245.32179,6363
1742907600000,1742911199999,87043.0,87916.0,87007.0,87558.0,541.53619,12696
1742911200000,1742914799999,87557.0,88171.0,87299.0,87959.0,664.90813,14777
1742914800000,1742918399999,87959.0,88212.0,87654.0,87720.0,216.99122,8993
1742918400000,1742921999999,87720.0,87917.0,87570.0,87742.0,184.49248,7355
1742922000000,1742925599999,87742.0,88275.0,87742.0,87875.0,205.15660,8493
1742925600000,1742929199999,87874.0,87989.0,87512.0,87754.0,148.91731,7655
1742929200000,1742932799999,87754.0,88197.0,87754.0,88043.0,244.30875,8226
1742932800000,1742936399999,88043.0,88468.0,87733.0,87779.0,376.82306,8332
1742936400000,1742939999999,87779.0,88126.0,87655.0,87657.0,182.91293,6715
1742940000000,1742943599999,87656.0,87733.0,87099.0,87407.0,337.46804,8699
1742943600000,1742947199999,87407.0,87441.0,87082.0,87367.0,189.60726,6523
1742947200000,1742950799999,87367.0,87769.0,87194.0,87596.0,191.47882,6151
