open_time,close_time,open,high,low,close,volume,trades
1754002800000,1754006399999,115637.0,115637.0,115637.0,115637.0,0.00176,1
1754006400000,1754009999999,115636.0,115774.0,114269.0,115363.0,73.76387,12794
1754010000000,1754013599999,115356.0,115543.0,114555.0,115281.0,37.53090,9386
1754013600000,1754017199999,115282.0,115949.0,115191.0,115872.0,32.46961,6857
1754017200000,1754020799999,115870.0,115982.0,115600.0,115619.0,12.75345,5850
1754020800000,1754024399999,115619.0,115649.0,115214.0,115647.0,21.94467,7354
1754024400000,1754027999999,115645.0,115900.0,115346.0,115528.0,24.80462,8378
1754028000000,1754031599999,115527.0,115578.0,114992.0,115061.0,37.75587,8287
1754031600000,1754035199999,115061.0,115237.0,114531.0,115001.0,45.06394,9541
1754035200000,1754038799999,114999.0,115000.0,114081.0,114605.0,30.77514,8410
1754038800000,1754042399999,114595.0,115282.0,114520.0,114912.0,34.09948,7272
1754042400000,1754045999999,114912.0,115150.0,114690.0,114723.0,19.19385,6740
1754046000000,1754049599999,114715.0,115307.0,114570.0,115258.0,28.59810,7008
1754049600000,1754053199999,115259.0,115880.0,115155.0,115731.0,35.05771,8638
1754053200000,1754056799999,115731.0,115993.0,114144.0,114329.0,46.64055,10685
1754056800000,1754060399999,114329.0,115791.0,114000.0,115572.0,59.91253,11177
1754060400000,1754063999999,115565.0,115610.0,114674.0,115319.0,65.40285,9410
1754064000000,1754067599999,115318.0,115664.0,114798.0,114972.0,31.63090,8355
1754067600000,1754071199999,114973.0,115002.0,114330.0,114371.0,27.58802,8400
1754071200000,1754074799999,114371.0,114445.0,113686.0,113790.0,35.42990,8969
1754074800000,1754078399999,113789.0,113840.0,113165.0,113228.0,38.18838,9731
1754078400000,1754081999999,113228.0,113889.0,113100.0,113871.0,41.89301,9669
1754082000000,1754085599999,113870.0,114025.0,113606.0,113812.0,20.30667,8294
1754085600000,1754089199999,113813.0,113899.0,112653.0,113070.0,43.28873,10865
1754089200000,1754092799999,113067.0,113470.0,112857.0,113228.0,24.62151,8781
